pool,n_sesion,fecha,droga,dosis,ID,hora_inicio,hora_termino,n_licometro,estimulo_spout_1,estimulo_spout_2,licks_inicio_spout_1,licks_inicio_spout_2,licks_fin_spout_1,licks_fin_spout_2,eventos_inicio_spout_1,eventos_inicio_spout_2,eventos_fin_spout_1,eventos_fin_spout_2,ml_consumidos_spout_1,ml_consumidos_spout_2
pool_2,11,2022 08 25,na_na_na_na,0_0_na,393,11 18 00,12 18 00,1,sacarosa,sacarosa,1,1,118,229,0,0,16,27,0.5,1
pool_2,11,2022 08 25,na_na_na_na,0_0_na,394,11 18 00,12 18 00,2,sacarosa,sacarosa,1,1,318,330,0,0,25,20,0.5,0.5
pool_2,11,2022 08 25,na_na_na_na,0_0_na,395,11 18 00,12 18 00,3,sacarosa,sacarosa,1,1,184,75,0,0,24,13,0.5,0.5
pool_2,11,2022 08 25,na_na_na_na,0_0_na,396,11 18 00,12 18 00,4,sacarosa,sacarosa,1,1,250,59,0,0,21,17,0.5,0
pool_2,11,2022 08 25,na_na_na_na,0_0_na,397,12 41 00,13 41 00,1,sacarosa,sacarosa,1,1,173,267,0,0,21,31,0.5,1
pool_2,11,2022 08 25,na_na_na_na,0_0_na,398,12 41 00,13 41 00,2,sacarosa,sacarosa,1,1,397,46,0,0,29,6,1,0.5
pool_2,11,2022 08 25,na_na_na_na,0_0_na,399,12 41 00,13 41 00,3,sacarosa,sacarosa,1,1,257,42,0,0,27,3,0.5,0.5
pool_2,11,2022 08 25,na_na_na_na,0_0_na,400,12 41 00,13 41 00,4,sacarosa,sacarosa,1,1,130,108,0,0,19,13,0.5,0.5
pool_2,12,2022 08 26,na_na_na_na,0_0_na,393,11 10 00,12 10 00,1,sacarosa,sacarosa,1,1,94,469,0,0,12,35,0,1
pool_2,12,2022 08 26,na_na_na_na,0_0_na,394,11 10 00,12 10 00,2,sacarosa,sacarosa,1,1,948,583,0,0,40,31,1,1
pool_2,12,2022 08 26,na_na_na_na,0_0_na,395,11 10 00,12 10 00,3,sacarosa,sacarosa,1,1,272,144,0,0,34,18,0.5,0
pool_2,12,2022 08 26,na_na_na_na,0_0_na,396,11 10 00,12 10 00,4,sacarosa,sacarosa,1,1,958,133,0,0,37,11,1,0
pool_2,12,2022 08 26,na_na_na_na,0_0_na,397,12 40 00,13 40 00,1,sacarosa,sacarosa,1,1,319,430,0,0,30,38,1,1
pool_2,12,2022 08 26,na_na_na_na,0_0_na,398,12 40 00,13 40 00,2,sacarosa,sacarosa,1,1,548,45,0,0,37,4,1,0
pool_2,12,2022 08 26,na_na_na_na,0_0_na,399,12 40 00,13 40 00,3,sacarosa,sacarosa,1,1,292,98,0,0,30,8,1,0.5
pool_2,12,2022 08 26,na_na_na_na,0_0_na,400,12 40 00,13 40 00,4,sacarosa,sacarosa,1,1,174,157,0,0,20,17,0.5,1
pool_2,13,2022 08 27,na_na_na_na,0_0_na,393,11 34 00,12 34 00,1,sacarosar,sacarosa,1,1,442,308,0,0,32,32,0.5,1
pool_2,13,2022 08 27,na_na_na_na,0_0_na,394,11 34 00,12 34 00,2,sacarosar,sacarosa,1,1,883,1105,0,0,40,37,1,1
pool_2,13,2022 08 27,na_na_na_na,0_0_na,395,11 34 00,12 34 00,3,sacarosa,sacarosa,1,1,244,35,0,0,35,6,1,0
pool_2,13,2022 08 27,na_na_na_na,0_0_na,396,11 34 00,12 34 00,4,sacarosa,sacarosa,1,1,570,68,0,0,34,9,1,0
pool_2,13,2022 08 27,na_na_na_na,0_0_na,397,12 56 00,13 56 00,1,sacarosa,sacarosa,1,1,163,594,0,0,14,42,0.5,1
pool_2,13,2022 08 27,na_na_na_na,0_0_na,398,12 56 00,13 56 00,2,sacarosar,sacarosa,1,1,842,133,0,0,34,8,0,0
pool_2,13,2022 08 27,na_na_na_na,0_0_na,399,12 56 00,13 56 00,3,sacarosa,sacarosa,1,1,440,50,0,0,28,8,0.5,0.5
pool_2,13,2022 08 27,na_na_na_na,0_0_na,400,12 56 00,13 56 00,4,sacarosar,sacarosa,1,1,419,249,0,0,39,24,0.5,1
pool_2,14,2022 08 28,na_na_na_na,0_0_na,393,11 13 00,12 13 00,1,sacarosa,sacarosar,1,1,250,771,0,0,29,54,1,1
pool_2,14,2022 08 28,na_na_na_na,0_0_na,394,11 13 00,12 13 00,2,sacarosa,sacarosar,1,1,1497,774,0,0,46,38,1,0.5
pool_2,14,2022 08 28,na_na_na_na,0_0_na,395,11 13 00,12 13 00,3,sacarosa,sacarosa,1,1,294,144,0,0,34,18,1,0.5
pool_2,14,2022 08 28,na_na_na_na,0_0_na,396,11 13 00,12 13 00,4,sacarosa,sacarosa,1,1,643,220,0,1,46,22,1.5,0.5
pool_2,14,2022 08 28,na_na_na_na,0_0_na,397,12 37 00,13 37 00,1,sacarosa,sacarosa,1,1,167,491,0,0,18,45,1,1
pool_2,14,2022 08 28,na_na_na_na,0_0_na,398,12 37 00,13 37 00,2,sacarosar,sacarosa,1,1,756,174,0,0,36,14,1,0.5
pool_2,14,2022 08 28,na_na_na_na,0_0_na,399,12 37 00,13 37 00,3,sacarosa,sacarosa,1,1,588,72,0,0,32,7,0.5,0.5
pool_2,14,2022 08 28,na_na_na_na,0_0_na,400,12 37 00,13 37 00,4,sacarosar,sacarosa,1,1,406,413,0,0,34,22,1,0.5
pool_2,15,2022 08 29,na_na_na_na,0_0_na,393,11 31 00,12 31 00,1,sacarosar,sacarosa,1,1,322,267,0,0,29,28,0.5,1
pool_2,15,2022 08 29,na_na_na_na,0_0_na,394,11 31 00,12 31 00,2,sacarosar,sacarosa,1,1,968,572,0,1,46,33,0.5,0.5
pool_2,15,2022 08 29,na_na_na_na,0_0_na,395,11 31 00,12 31 00,3,sacarosa,sacarosa,1,1,183,121,0,0,28,15,0.5,0
pool_2,15,2022 08 29,na_na_na_na,0_0_na,396,11 31 00,12 31 00,4,sacarosa,sacarosa,1,1,509,165,0,0,33,12,1,0.5
pool_2,15,2022 08 29,na_na_na_na,0_0_na,397,12 53 00,13 53 00,1,sacarosa,sacarosa,1,1,149,482,0,0,21,42,0.5,1
pool_2,15,2022 08 29,na_na_na_na,0_0_na,398,12 53 00,13 53 00,2,sacarosar,sacarosa,1,1,1295,298,0,0,52,14,1.5,0.5
pool_2,15,2022 08 29,na_na_na_na,0_0_na,399,12 53 00,13 53 00,3,sacarosa,sacarosa,1,1,254,70,0,0,29,9,0.5,0.5
pool_2,15,2022 08 29,na_na_na_na,0_0_na,400,12 53 00,13 53 00,4,sacarosar,sacarosa,1,1,447,267,0,0,33,22,1,0.5
pool_2,16,2022 08 30,na_na_na_na,0_0_na,393,11 21 00,12 21 00,1,sacarosa,sacarosar,1,1,180,459,0,0,21,39,0.5,0
pool_2,16,2022 08 30,na_na_na_na,0_0_na,394,11 21 00,12 21 00,2,sacarosa,sacarosar,1,1,994,440,0,0,40,29,1,0.5
pool_2,16,2022 08 30,na_na_na_na,0_0_na,395,11 21 00,12 21 00,3,sacarosa,sacarosa,1,1,236,81,0,0,29,13,1,0.5
pool_2,16,2022 08 30,na_na_na_na,0_0_na,396,11 21 00,12 21 00,4,sacarosa,sacarosa,1,1,419,115,0,0,33,15,1,0.5
pool_2,16,2022 08 30,na_na_na_na,0_0_na,397,12 41 00,13 41 00,1,sacarosa,sacarosa,1,1,182,339,0,0,24,38,0.5,1.5
pool_2,16,2022 08 30,na_na_na_na,0_0_na,398,12 41 00,13 41 00,2,sacarosar,sacarosa,1,1,377,272,0,0,25,23,1,0.5
pool_2,16,2022 08 30,na_na_na_na,0_0_na,399,12 41 00,13 41 00,3,sacarosa,sacarosa,1,1,328,35,0,0,28,6,0.5,0.5
pool_2,16,2022 08 30,na_na_na_na,0_0_na,400,12 41 00,13 41 00,4,sacarosar,sacarosa,1,1,174,275,0,0,23,19,0.5,0.5
pool_2,17,2022 08 31,na_na_na_na,0_0_na,393,11 18 00,12 18 00,1,sacarosar,sacarosa,1,1,355,252,0,0,32,39,0.5,1
pool_2,17,2022 08 31,na_na_na_na,0_0_na,394,11 18 00,12 18 00,2,sacarosar,sacarosa,1,1,0,0,0,0,0,0,1,2
pool_2,17,2022 08 31,na_na_na_na,0_0_na,395,11 18 00,12 18 00,3,sacarosa,sacarosa,1,1,214,84,0,0,32,12,1,0
pool_2,17,2022 08 31,na_na_na_na,0_0_na,396,11 18 00,12 18 00,4,sacarosa,sacarosa,1,1,303,112,0,0,34,9,1,0
pool_2,17,2022 08 31,na_na_na_na,0_0_na,397,12 52 00,13 52 00,1,sacarosa,sacarosa,1,1,142,366,0,0,25,43,0,0
pool_2,17,2022 08 31,na_na_na_na,0_0_na,398,12 52 00,13 52 00,2,sacarosar,sacarosa,1,1,707,55,0,0,34,4,0,0
pool_2,17,2022 08 31,na_na_na_na,0_0_na,399,12 52 00,13 52 00,3,sacarosa,sacarosa,1,1,447,123,0,0,34,7,0,0
pool_2,17,2022 08 31,na_na_na_na,0_0_na,400,12 52 00,13 52 00,4,sacarosar,sacarosa,1,1,333,248,0,0,36,25,0,0
pool_2,18,2022 09 01,na_na_na_na,0_0_na,393,11 21 00,12 21 00,1,sacarosa,sacarosar,1,1,137,539,0,0,20,51,0.5,0.5
pool_2,18,2022 09 01,na_na_na_na,0_0_na,394,11 21 00,12 21 00,2,sacarosa,sacarosar,1,1,870,829,0,0,40,36,1,1
pool_2,18,2022 09 01,na_na_na_na,0_0_na,395,11 21 00,12 21 00,3,sacarosa,sacarosa,1,1,205,94,0,0,33,14,1,0
pool_2,18,2022 09 01,na_na_na_na,0_0_na,396,11 21 00,12 21 00,4,sacarosa,sacarosa,1,1,255,209,0,0,32,21,1,0.5
pool_2,18,2022 09 01,na_na_na_na,0_0_na,397,12 40 00,13 40 00,1,sacarosa,sacarosa,1,1,195,422,0,0,19,42,0.5,1
pool_2,18,2022 09 01,na_na_na_na,0_0_na,398,12 40 00,13 40 00,2,sacarosar,sacarosa,1,1,306,126,0,0,17,6,0.5,0
pool_2,18,2022 09 01,na_na_na_na,0_0_na,399,12 40 00,13 40 00,3,sacarosa,sacarosa,1,1,286,75,0,0,24,5,0.5,0.5
pool_2,18,2022 09 01,na_na_na_na,0_0_na,400,12 40 00,13 40 00,4,sacarosar,sacarosa,1,1,297,250,0,0,47,23,1,0.5
pool_2,19,2022 09 02,na_na_na_na,0_0_na,393,11 18 00,12 18 00,1,sacarosar,sacarosa,1,1,567,250,0,0,41,33,0,1
pool_2,19,2022 09 02,na_na_na_na,0_0_na,394,11 18 00,12 18 00,2,sacarosar,sacarosa,1,1,1080,662,0,0,35,32,0.5,1
pool_2,19,2022 09 02,na_na_na_na,0_0_na,395,11 18 00,12 18 00,3,sacarosa,sacarosa,1,1,237,112,0,0,32,16,1,0
pool_2,19,2022 09 02,na_na_na_na,0_0_na,396,11 18 00,12 18 00,4,sacarosa,sacarosa,1,1,235,141,0,0,36,16,1,0.5
pool_2,19,2022 09 02,na_na_na_na,0_0_na,397,12 32 00,13 32 00,1,sacarosa,sacarosa,1,1,129,500,0,0,17,45,1,1
pool_2,19,2022 09 02,na_na_na_na,0_0_na,398,12 32 00,13 32 00,2,sacarosar,sacarosa,1,1,933,82,0,0,33,4,0.5,0
pool_2,19,2022 09 02,na_na_na_na,0_0_na,399,12 32 00,13 32 00,3,sacarosa,sacarosa,1,1,255,99,0,0,29,9,1,0.5
pool_2,19,2022 09 02,na_na_na_na,0_0_na,400,12 32 00,13 32 00,4,sacarosar,sacarosa,1,1,519,304,0,0,48,30,0.5,1
pool_2,20,2022 09 03,na_na_na_na,0_0_na,393,11 32 00,12 32 00,1,sacarosa,sacarosar,1,1,527,630,0,0,33,43,1,0.5
pool_2,20,2022 09 03,na_na_na_na,0_0_na,394,11 32 00,12 32 00,2,sacarosa,sacarosar,1,1,1491,997,0,0,43,43,1,0.5
pool_2,20,2022 09 03,na_na_na_na,0_0_na,395,11 32 00,12 32 00,3,sacarosa,sacarosa,1,1,247,165,0,0,31,18,1,0.5
pool_2,20,2022 09 03,na_na_na_na,0_0_na,396,11 32 00,12 32 00,4,sacarosa,sacarosa,1,1,270,132,0,0,36,16,1,0.5
pool_2,20,2022 09 03,na_na_na_na,0_0_na,397,12 49 00,13 50 00,1,sacarosa,sacarosa,1,1,171,603,0,0,21,50,0.5,1.5
pool_2,20,2022 09 03,na_na_na_na,0_0_na,398,12 49 00,13 50 00,2,sacarosar,sacarosa,1,1,1333,273,0,0,40,12,1,0.5
pool_2,20,2022 09 03,na_na_na_na,0_0_na,399,12 49 00,13 50 00,3,sacarosa,sacarosa,1,1,430,78,0,0,38,11,1,0.5
pool_2,20,2022 09 03,na_na_na_na,0_0_na,400,12 49 00,13 50 00,4,sacarosar,sacarosa,1,1,363,467,0,0,44,42,1,0.5
pool_2,21,2022 09 04,na_na_na_na,0_0_na,393,12 05 00,13 05 00,1,sacarosar,sacarosa,1,1,416,440,0,0,28,41,0.5,1.5
pool_2,21,2022 09 04,na_na_na_na,0_0_na,394,12 05 00,13 05 00,2,sacarosar,sacarosa,1,1,1453,945,0,0,54,37,1,1
pool_2,21,2022 09 04,na_na_na_na,0_0_na,395,12 05 00,13 05 00,3,sacarosa,sacarosa,1,1,248,212,0,0,32,28,1,1
pool_2,21,2022 09 04,na_na_na_na,0_0_na,396,12 05 00,13 05 00,4,sacarosa,sacarosa,1,1,348,169,0,0,32,22,1,1
pool_2,21,2022 09 04,na_na_na_na,0_0_na,397,13 23 00,14 23 00,1,sacarosa,sacarosa,1,1,321,667,0,0,22,42,1,0
pool_2,21,2022 09 04,na_na_na_na,0_0_na,398,13 23 00,14 23 00,2,sacarosar,sacarosa,1,1,1128,700,0,0,44,28,0.5,0.5
pool_2,21,2022 09 04,na_na_na_na,0_0_na,399,13 23 00,14 23 00,3,sacarosa,sacarosa,1,1,379,105,0,0,35,11,1,0
pool_2,21,2022 09 04,na_na_na_na,0_0_na,400,13 23 00,14 23 00,4,sacarosar,sacarosa,1,1,463,478,0,0,31,37,0.5,1
pool_2,22,2022 09 05,na_na_na_na,0_0_na,393,12 23 00,13 23 00,1,sacarosa,sacarosar,1,1,286,585,0,0,37,39,1,1
pool_2,22,2022 09 05,na_na_na_na,0_0_na,394,12 23 00,13 23 00,2,sacarosa,sacarosar,1,1,840,567,0,0,41,38,1,0.5
pool_2,22,2022 09 05,na_na_na_na,0_0_na,395,12 23 00,13 23 00,3,sacarosa,sacarosa,1,1,178,120,0,0,27,21,1,1
pool_2,22,2022 09 05,na_na_na_na,0_0_na,396,12 23 00,13 23 00,4,sacarosa,sacarosa,1,1,138,179,0,0,23,25,1,0.5
pool_2,22,2022 09 05,na_na_na_na,0_0_na,397,13 42 00,14 42 00,1,sacarosa,sacarosa,1,1,226,701,0,0,24,62,0.5,1
pool_2,22,2022 09 05,na_na_na_na,0_0_na,398,13 42 00,14 42 00,2,sacarosar,sacarosa,1,1,850,395,0,0,41,22,1,0.5
pool_2,22,2022 09 05,na_na_na_na,0_0_na,399,13 42 00,14 42 00,3,sacarosa,sacarosa,1,1,487,281,0,0,41,24,1,0
pool_2,22,2022 09 05,na_na_na_na,0_0_na,400,13 42 00,14 42 00,4,sacarosar,sacarosa,1,1,436,702,0,0,37,49,1,0.5
pool_2,23,2022 09 06,na_na_na_na,0_0_na,393,12 28 00,13 28 00,1,sacarosar,sacarosa,1,1,405,493,0,0,41,51,0.5,1
pool_2,23,2022 09 06,na_na_na_na,0_0_na,394,12 28 00,13 28 00,2,sacarosar,sacarosa,1,1,1009,654,0,0,45,37,0.5,1
pool_2,23,2022 09 06,na_na_na_na,0_0_na,395,12 28 00,13 28 00,3,sacarosa,sacarosa,1,1,211,182,0,0,31,26,1,0
pool_2,23,2022 09 06,na_na_na_na,0_0_na,396,12 28 00,13 28 00,4,sacarosa,sacarosa,1,1,208,179,0,0,34,27,1,1
pool_2,23,2022 09 06,na_na_na_na,0_0_na,397,13 52 00,14 52 00,1,sacarosa,sacarosa,1,1,158,510,0,0,18,60,0.5,2
pool_2,23,2022 09 06,na_na_na_na,0_0_na,398,13 52 00,14 52 00,2,sacarosar,sacarosa,1,1,1141,780,0,0,51,31,0.5,1
pool_2,23,2022 09 06,na_na_na_na,0_0_na,399,13 52 00,14 52 00,3,sacarosa,sacarosa,1,1,648,267,0,0,43,23,1,2
pool_2,23,2022 09 06,na_na_na_na,0_0_na,400,13 52 00,14 52 00,4,sacarosar,sacarosa,1,1,618,401,0,0,48,40,1,1
pool_2,24,2022 09 07,na_na_na_na,0_0_na,393,12 25 00,13 25 00,1,sacarosa,sacarosar,1,1,377,643,0,0,41,46,1,0.5
pool_2,24,2022 09 07,na_na_na_na,0_0_na,394,12 25 00,13 25 00,2,sacarosa,sacarosar,1,1,851,768,0,0,44,48,1,0.5
pool_2,24,2022 09 07,na_na_na_na,0_0_na,395,12 25 00,13 25 00,3,sacarosa,sacarosa,1,1,198,128,0,0,30,20,1,0
pool_2,24,2022 09 07,na_na_na_na,0_0_na,396,12 25 00,13 25 00,4,sacarosa,sacarosa,1,1,205,173,0,0,31,26,1,0
pool_2,24,2022 09 07,na_na_na_na,0_0_na,397,13 51 00,14 51 00,1,sacarosa,sacarosa,1,1,140,819,0,0,14,64,0.5,1ñ5
pool_2,24,2022 09 07,na_na_na_na,0_0_na,398,13 51 00,14 51 00,2,sacarosar,sacarosa,1,1,1219,198,0,0,42,12,1,0
pool_2,24,2022 09 07,na_na_na_na,0_0_na,399,13 51 00,14 51 00,3,sacarosa,sacarosa,1,1,591,349,0,0,35,26,1,1
pool_2,24,2022 09 07,na_na_na_na,0_0_na,400,13 51 00,14 51 00,4,sacarosar,sacarosa,1,1,571,314,0,0,43,26,1,1
pool_2,25,2022 09 08,na_na_na_na,0_0_na,393,12 23 00,13 23 00,1,sacarosar,sacarosa,1,1,453,449,0,0,29,43,1,1
pool_2,25,2022 09 08,na_na_na_na,0_0_na,394,12 23 00,13 23 00,2,sacarosar,sacarosa,1,1,689,1095,0,0,34,45,0.5,1
pool_2,25,2022 09 08,na_na_na_na,0_0_na,395,12 23 00,13 23 00,3,sacarosa,sacarosa,1,1,212,202,0,0,28,24,1,1
pool_2,25,2022 09 08,na_na_na_na,0_0_na,396,12 23 00,13 23 00,4,sacarosa,sacarosa,1,1,245,137,0,0,34,17,1,1
pool_2,25,2022 09 08,na_na_na_na,0_0_na,397,13 44 00,14 44 00,1,sacarosa,sacarosa,1,1,121,510,0,0,15,54,0,1
pool_2,25,2022 09 08,na_na_na_na,0_0_na,398,13 44 00,14 44 00,2,sacarosar,sacarosa,1,1,1232,979,0,0,53,33,0.5,1
pool_2,25,2022 09 08,na_na_na_na,0_0_na,399,13 44 00,14 44 00,3,sacarosa,sacarosa,1,1,492,782,0,0,32,35,1,0.5
pool_2,25,2022 09 08,na_na_na_na,0_0_na,400,13 44 00,14 44 00,4,sacarosar,sacarosa,1,1,467,558,0,0,34,37,0,1
pool_2,26,2002 09 09,na_na_na_na,0_0_na,393,12 22 00,13 22 00,1,sacarosa,sacarosar,1,1,433,567,0,0,40,40,1,0.5
pool_2,26,2002 09 09,na_na_na_na,0_0_na,394,12 22 00,13 22 00,2,sacarosa,sacarosar,1,1,581,1479,0,0,32,59,0.5,0
pool_2,26,2002 09 09,na_na_na_na,0_0_na,395,12 22 00,13 22 00,3,sacarosa,sacarosa,1,1,206,156,0,0,25,19,0,0.5
pool_2,26,2002 09 09,na_na_na_na,0_0_na,396,12 22 00,13 22 00,4,sacarosa,sacarosa,1,1,188,253,0,0,26,28,0.5,0
pool_2,26,2002 09 09,na_na_na_na,0_0_na,397,13 46 00,14 46 00,1,sacarosa,sacarosa,1,1,272,571,0,0,17,50,1,1.5
pool_2,26,2002 09 09,na_na_na_na,0_0_na,398,13 46 00,14 46 00,2,sacarosar,sacarosa,1,1,1368,593,0,0,38,25,1,1
pool_2,26,2002 09 09,na_na_na_na,0_0_na,399,13 46 00,14 46 00,3,sacarosa,sacarosa,1,1,507,431,0,0,42,25,0,0
pool_2,26,2002 09 09,na_na_na_na,0_0_na,400,13 46 00,14 46 00,4,sacarosar,sacarosa,1,1,641,346,0,0,32,21,0.5,0
pool_2,27,2022 09 10,na_na_na_na,0_0_na,393,12 28 00,13 28 00,1,sacarosar,sacarosa,1,1,491,484,0,0,31,43,0,0.5
pool_2,27,2022 09 10,na_na_na_na,0_0_na,394,12 28 00,13 28 00,2,sacarosar,sacarosa,1,1,611,1650,0,0,31,55,0,0
pool_2,27,2022 09 10,na_na_na_na,0_0_na,395,12 28 00,13 28 00,3,sacarosa,sacarosa,1,1,203,149,0,0,28,23,0,0.5
pool_2,27,2022 09 10,na_na_na_na,0_0_na,396,12 28 00,13 28 00,4,sacarosa,sacarosa,1,1,291,142,0,0,33,14,0.5,0
pool_2,27,2022 09 10,na_na_na_na,0_0_na,397,13 46 00,14 46 00,1,sacarosa,sacarosa,1,1,58,1401,0,0,7,70,0,2.5
pool_2,27,2022 09 10,na_na_na_na,0_0_na,398,13 46 00,14 46 00,2,sacarosar,sacarosa,1,1,1175,1162,0,0,41,33,1,2
pool_2,27,2022 09 10,na_na_na_na,0_0_na,399,13 46 00,14 46 00,3,sacarosa,sacarosa,1,1,613,724,0,0,41,35,2,0.5
pool_2,27,2022 09 10,na_na_na_na,0_0_na,400,13 46 00,14 46 00,4,sacarosar,sacarosa,1,1,595,438,0,0,35,42,0.5,1
pool_2,28,2022 09 11,na_na_na_na,0_0_na,393,12 09 00,13 09 00,1,sacarosa,sacarosar,1,1,196,912,0,0,25,63,1,1
pool_2,28,2022 09 11,na_na_na_na,0_0_na,394,12 09 00,13 09 00,2,sacarosa,sacarosar,1,1,946,969,0,0,30,45,1,0.5
pool_2,28,2022 09 11,na_na_na_na,0_0_na,395,12 09 00,13 09 00,3,sacarosa,sacarosa,1,1,147,87,0,0,26,17,1,1
pool_2,28,2022 09 11,na_na_na_na,0_0_na,396,12 09 00,13 09 00,4,sacarosa,sacarosa,1,1,199,176,0,0,25,24,1,1
pool_2,28,2022 09 11,na_na_na_na,0_0_na,397,13 26 00,14 26 00,1,sacarosa,sacarosa,1,1,25,894,0,0,5,55,0,1.5
pool_2,28,2022 09 11,na_na_na_na,0_0_na,398,13 26 00,14 26 00,2,sacarosar,sacarosa,1,1,1292,624,0,0,50,28,1,0.5
pool_2,28,2022 09 11,na_na_na_na,0_0_na,399,13 26 00,14 26 00,3,sacarosa,sacarosa,1,1,374,1002,0,0,32,39,1,1
pool_2,28,2022 09 11,na_na_na_na,0_0_na,400,13 26 00,14 26 00,4,sacarosar,sacarosa,1,1,454,402,0,0,36,30,1,1
unc_pool_3,1,2022 11 30,na_na_na_na,0_0_na,413,12 00 00,13 00 00,7,sacarosa,agua,1,0,1751,98,0,0,36,9,1,1
unc_pool_3,1,2022 11 30,na_na_na_na,0_0_na,414,12 00 00,13 00 00,3,sacarosa,agua,1,0,317,22,0,0,28,4,1,1
unc_pool_3,1,2022 11 30,na_na_na_na,0_0_na,415,12 00 00,13 00 00,4,sacarosa,agua,1,0,88,25,0,0,1,5,1,1
unc_pool_3,1,2022 11 30,na_na_na_na,0_0_na,416,12 00 00,13 00 00,12,sacarosa,agua,1,0,470,39,0,0,20,6,1,1
unc_pool_3,1,2022 11 30,na_na_na_na,0_0_na,417,12 00 00,13 00 00,5,sacarosa,agua,1,0,1520,40,0,0,24,4,0,0
unc_pool_3,1,2022 11 30,na_na_na_na,0_0_na,418,13 22 00,14 22 00,7,sacarosa,agua,1,0,177,27,0,0,6,5,1,0
unc_pool_3,1,2022 11 30,na_na_na_na,0_0_na,419,13 22 00,14 22 00,3,sacarosa,agua,1,0,345,22,0,0,9,4,1,0.5
unc_pool_3,1,2022 11 30,na_na_na_na,0_0_na,420,13 22 00,14 22 00,4,sacarosa,agua,1,0,355,28,0,0,12,3,2,1
unc_pool_3,1,2022 11 30,na_na_na_na,0_0_na,421,13 22 00,14 22 00,12,sacarosa,agua,1,0,9,12,0,0,1,2,1,1
unc_pool_3,1,2022 11 30,na_na_na_na,0_0_na,422,13 22 00,14 22 00,5,sacarosa,agua,1,0,779,59,0,0,35,7,1,0
unc_pool_3,2,2022 12 01,na_na_na_na,0_0_na,413,12 00 00,13 00 00,7,agua,sacarosa,1,0,1,1,0,0,1,1,1,3
unc_pool_3,2,2022 12 01,na_na_na_na,0_0_na,414,12 00 00,13 00 00,3,agua,sacarosa,1,0,1,1,0,0,1,1,1,2
unc_pool_3,2,2022 12 01,na_na_na_na,0_0_na,415,12 00 00,13 00 00,4,agua,sacarosa,1,0,1,1,0,0,1,1,1,2
unc_pool_3,2,2022 12 01,na_na_na_na,0_0_na,416,12 00 00,13 00 00,12,agua,sacarosa,1,0,1,1,0,0,1,1,2,3
unc_pool_3,2,2022 12 01,na_na_na_na,0_0_na,417,12 00 00,13 00 00,5,agua,sacarosa,1,0,1,1,0,0,1,1,1,4
unc_pool_3,2,2022 12 01,na_na_na_na,0_0_na,418,13 30 00,14 30 00,7,agua,sacarosa,1,0,1,1,0,0,1,1,1,2
unc_pool_3,2,2022 12 01,na_na_na_na,0_0_na,419,13 30 00,14 30 00,3,agua,sacarosa,1,0,1,1,0,0,1,1,1,0
unc_pool_3,2,2022 12 01,na_na_na_na,0_0_na,420,13 30 00,14 30 00,4,agua,sacarosa,1,0,1,1,0,0,1,1,0,1
unc_pool_3,2,2022 12 01,na_na_na_na,0_0_na,421,13 30 00,14 30 00,12,agua,sacarosa,1,0,1,1,0,0,1,1,0,0
unc_pool_3,2,2022 12 01,na_na_na_na,0_0_na,422,13 30 00,14 30 00,5,agua,sacarosa,1,0,1,1,0,0,1,1,1,2
unc_pool_3,3,2022 12 02,na_na_na_na,0_0_na,413,12 00 00,13 00 00,7,sacarosa,agua,1,0,1,1,0,0,1,1,1,3
unc_pool_3,3,2022 12 02,na_na_na_na,0_0_na,414,12 00 00,13 00 00,3,sacarosa,agua,1,0,1,1,0,0,1,1,1,2
unc_pool_3,3,2022 12 02,na_na_na_na,0_0_na,415,12 00 00,13 00 00,4,sacarosa,agua,1,0,1,1,0,0,1,1,1,2
unc_pool_3,3,2022 12 02,na_na_na_na,0_0_na,416,12 00 00,13 00 00,12,sacarosa,agua,1,0,1,1,0,0,1,1,2,3
unc_pool_3,3,2022 12 02,na_na_na_na,0_0_na,417,12 00 00,13 00 00,5,sacarosa,agua,1,0,1,1,0,0,1,1,1,4
unc_pool_3,3,2022 12 02,na_na_na_na,0_0_na,418,13 30 00,14 30 00,7,sacarosa,agua,1,0,1,1,0,0,1,1,1,2
unc_pool_3,3,2022 12 02,na_na_na_na,0_0_na,419,13 30 00,14 30 00,3,sacarosa,agua,1,0,1,1,0,0,1,1,1,0
unc_pool_3,3,2022 12 02,na_na_na_na,0_0_na,420,13 30 00,14 30 00,4,sacarosa,agua,1,0,1,1,0,0,1,1,0,1
unc_pool_3,3,2022 12 02,na_na_na_na,0_0_na,421,13 30 00,14 30 00,12,sacarosa,agua,1,0,1,1,0,0,1,1,0,0
unc_pool_3,3,2022 12 02,na_na_na_na,0_0_na,422,13 30 00,14 30 00,5,sacarosa,agua,1,0,1,1,0,0,1,1,1,2
unc_pool_3,4,2022 12 03,na_na_na_na,0_0_na,413,12 00 00,13 00 00,7,agua,sacarosa,1,0,1,1,0,0,1,1,1,3
unc_pool_3,4,2022 12 03,na_na_na_na,0_0_na,414,12 00 00,13 00 00,3,agua,sacarosa,1,0,1,1,0,0,1,1,1,2
unc_pool_3,4,2022 12 03,na_na_na_na,0_0_na,415,12 00 00,13 00 00,4,agua,sacarosa,1,0,1,1,0,0,1,1,1,2
unc_pool_3,4,2022 12 03,na_na_na_na,0_0_na,416,12 00 00,13 00 00,12,agua,sacarosa,1,0,1,1,0,0,1,1,2,3
