ENSMUSG00000033740.18	786	2	784
ENSMUSG00000103329.3	48	47	1
ENSMUSG00000104385.2	0	0	0
ENSMUSG00000102135.2	3	0	3
ENSMUSG00000103282.2	0	0	0
ENSMUSG00000102534.2	0	0	0
ENSMUSG00000102213.2	0	0	0
ENSMUSG00000103629.2	0	0	0
ENSMUSG00000051285.18	4328	29	4299
ENSMUSG00000098201.2	1	0	1
ENSMUSG00000103509.2	46	0	46
ENSMUSG00000048538.8	3	1	2
ENSMUSG00000103709.2	0	0	0
ENSMUSG00000077244.3	0	0	0
ENSMUSG00000102768.2	0	0	0
ENSMUSG00000097797.7	22	0	22
ENSMUSG00000103498.2	0	0	0
ENSMUSG00000103067.2	0	0	0
ENSMUSG00000102320.2	0	0	0
ENSMUSG00000104226.2	0	0	0
ENSMUSG00000103903.2	0	0	0
ENSMUSG00000103557.2	0	0	0
ENSMUSG00000025909.17	1050	8	1042
ENSMUSG00000102647.2	2	0	2
ENSMUSG00000086235.2	0	0	0
ENSMUSG00000102253.2	2	0	2
ENSMUSG00000103884.2	6	0	6
ENSMUSG00000084353.2	0	0	0
ENSMUSG00000103933.2	2	1	1
ENSMUSG00000086195.2	0	0	0
ENSMUSG00000104504.2	0	0	0
ENSMUSG00000066693.3	3	0	3
ENSMUSG00000102316.2	80	1	79
ENSMUSG00000103819.2	2	0	2
ENSMUSG00000102871.2	0	0	0
ENSMUSG00000101571.3	0	0	0
ENSMUSG00000104428.2	0	0	0
ENSMUSG00000102272.2	0	0	0
ENSMUSG00000065625.3	0	0	0
ENSMUSG00000103411.2	6	0	6
ENSMUSG00000061024.9	287	6	281
ENSMUSG00000025911.15	1235	8	1471
ENSMUSG00000079671.9	27	583	18
ENSMUSG00000081441.4	1	0	1
ENSMUSG00000067879.4	1556	6	1880
ENSMUSG00000099827.2	0	0	0
ENSMUSG00000025912.17	268	1	267
ENSMUSG00000045210.9	3486	13	3728
ENSMUSG00000097893.9	10	256	9
ENSMUSG00000025915.15	714	2	712
ENSMUSG00000046334.5	2	2	0
ENSMUSG00000046101.17	102	108	75
ENSMUSG00000098234.8	439	3	517
ENSMUSG00000093178.3	0	0	0
ENSMUSG00000099032.3	21	1	22
ENSMUSG00000104025.2	0	3	0
ENSMUSG00000025916.11	6	0	7
ENSMUSG00000087199.2	0	0	0
ENSMUSG00000119658.1	0	0	0
ENSMUSG00000025917.10	5034	16	5048
ENSMUSG00000056763.17	802	78	754
ENSMUSG00000102356.2	0	0	0
ENSMUSG00000067851.12	3478	11	3467
ENSMUSG00000102556.2	1	0	1
ENSMUSG00000042501.13	30	0	30
ENSMUSG00000103810.2	0	0	0
ENSMUSG00000083422.2	1	0	1
ENSMUSG00000119312.1	0	0	0
ENSMUSG00000081417.2	0	0	0
ENSMUSG00000103448.2	0	0	0
ENSMUSG00000100212.2	0	0	0
ENSMUSG00000100648.2	0	0	0
ENSMUSG00000048960.14	3642	15	3627
ENSMUSG00000077318.3	0	0	0
ENSMUSG00000101827.2	3	3	0
ENSMUSG00000103494.2	0	0	0
ENSMUSG00000057715.14	1737	3	1734
ENSMUSG00000103825.2	53	0	53
ENSMUSG00000099845.2	1	1	0
ENSMUSG00000103561.2	27	0	27
ENSMUSG00000101610.2	0	0	0
ENSMUSG00000118923.1	0	0	0
ENSMUSG00000098555.3	0	0	0
ENSMUSG00000097628.2	0	0	0
ENSMUSG00000098163.2	0	0	0
ENSMUSG00000097171.2	0	0	0
ENSMUSG00000101314.2	0	0	0
ENSMUSG00000016918.16	1094	3	1091
ENSMUSG00000025938.17	93	0	93
ENSMUSG00000104518.2	0	0	0
ENSMUSG00000069620.7	0	0	0
ENSMUSG00000099498.2	0	0	0
ENSMUSG00000042414.8	0	0	0
ENSMUSG00000005886.15	1902	8	1894
ENSMUSG00000103506.2	12	0	12
ENSMUSG00000103495.2	0	0	0
ENSMUSG00000102639.2	2	0	2
ENSMUSG00000104170.2	0	0	0
ENSMUSG00000087782.3	0	0	0
ENSMUSG00000103085.2	11	0	11
ENSMUSG00000102664.2	8	0	8
ENSMUSG00000101476.2	0	0	0
ENSMUSG00000119076.1	0	0	0
ENSMUSG00000101171.2	0	0	0
ENSMUSG00000025935.11	1747	5	1742
ENSMUSG00000025937.7	631	2	629
ENSMUSG00000102982.2	4	0	4
ENSMUSG00000067813.4	2	0	2
ENSMUSG00000077368.3	0	0	0
ENSMUSG00000097711.2	6	1	5
ENSMUSG00000102166.2	0	0	0
ENSMUSG00000104209.2	0	0	0
ENSMUSG00000025932.15	119	1	118
ENSMUSG00000102588.2	0	0	0
ENSMUSG00000054493.3	9	3	14
ENSMUSG00000025930.7	18	6	20
ENSMUSG00000103492.2	25	0	25
ENSMUSG00000081201.2	0	0	0
ENSMUSG00000082193.2	3	0	3
ENSMUSG00000032769.6	34	0	34
ENSMUSG00000088159.3	0	0	0
ENSMUSG00000073737.4	4	0	4
ENSMUSG00000092083.5	1454	0	1454
ENSMUSG00000102937.2	2	0	2
ENSMUSG00000104149.2	2	0	2
ENSMUSG00000088829.3	1	1	0
ENSMUSG00000077377.3	0	0	0
ENSMUSG00000101652.2	0	0	0
ENSMUSG00000100814.2	0	0	0
ENSMUSG00000025925.15	378	3	375
ENSMUSG00000104379.2	12	24	32
ENSMUSG00000032719.5	24	35	33
ENSMUSG00000100652.2	0	0	0
ENSMUSG00000067795.14	26	0	26
ENSMUSG00000043716.14	25829	48	25781
ENSMUSG00000025921.8	220	0	220
ENSMUSG00000104165.2	9	0	9
ENSMUSG00000100868.2	9	14	0
ENSMUSG00000025920.20	7642	16	7631
ENSMUSG00000089982.8	16	16	0
ENSMUSG00000025939.20	2593	9	2766
ENSMUSG00000102457.2	10	188	4
ENSMUSG00000079658.10	4660	7	4653
ENSMUSG00000097744.2	0	0	0
ENSMUSG00000100959.2	0	0	0
ENSMUSG00000025940.7	1203	2	1201
ENSMUSG00000025779.11	30	5	25
ENSMUSG00000100093.2	0	0	0
ENSMUSG00000091020.4	0	0	0
ENSMUSG00000101640.2	0	3	0
ENSMUSG00000104133.2	0	0	0
ENSMUSG00000042686.6	123	1	125
ENSMUSG00000100110.2	0	0	0
ENSMUSG00000025777.9	6488	21	6467
ENSMUSG00000099899.2	1	0	1
ENSMUSG00000100272.2	0	0	0
ENSMUSG00000100398.2	2	0	2
ENSMUSG00000101589.2	3	0	3
ENSMUSG00000102048.2	0	0	0
ENSMUSG00000089534.3	0	0	0
ENSMUSG00000067780.4	24	4	22
ENSMUSG00000100053.2	8	1	9
ENSMUSG00000085125.8	13	5	14
ENSMUSG00000025776.14	100	2	104
ENSMUSG00000099895.2	2	0	2
ENSMUSG00000100554.2	0	0	0
ENSMUSG00000099473.2	1	0	2
ENSMUSG00000099591.2	4	19	0
ENSMUSG00000109887.2	41	0	49
ENSMUSG00000102001.2	1	0	1
ENSMUSG00000101717.3	0	0	0
ENSMUSG00000025774.15	0	0	0
ENSMUSG00000070977.5	0	0	0
ENSMUSG00000073735.2	1	0	1
ENSMUSG00000067773.7	0	0	0
ENSMUSG00000101685.2	1	0	1
ENSMUSG00000101306.2	0	0	0
ENSMUSG00000088800.3	0	0	0
ENSMUSG00000101644.2	0	0	0
ENSMUSG00000099433.2	0	0	0
ENSMUSG00000089787.3	0	0	3
ENSMUSG00000042596.8	0	3	0
ENSMUSG00000100720.2	1	0	1
ENSMUSG00000025927.14	13	0	13
ENSMUSG00000100538.2	0	0	0
ENSMUSG00000101117.2	0	0	0
ENSMUSG00000100204.2	1	0	1
ENSMUSG00000102597.2	0	0	0
ENSMUSG00000043760.17	0	0	0
ENSMUSG00000104095.2	0	0	0
ENSMUSG00000089914.3	0	0	0
ENSMUSG00000090142.3	0	0	0
ENSMUSG00000070175.3	0	0	0
ENSMUSG00000099906.3	0	0	0
ENSMUSG00000065559.3	0	0	0
ENSMUSG00000065480.3	0	0	0
ENSMUSG00000025929.5	0	0	0
ENSMUSG00000041872.10	0	0	0
ENSMUSG00000041859.11	100	0	100
ENSMUSG00000099714.2	0	0	0
ENSMUSG00000102121.2	0	0	0
ENSMUSG00000088858.3	0	0	0
ENSMUSG00000097934.2	1	0	1
ENSMUSG00000025931.16	9408	23	9385
ENSMUSG00000077314.3	2	2	0
ENSMUSG00000100929.2	28	2	26
ENSMUSG00000041809.6	65	1	64
ENSMUSG00000041779.6	43	8	35
ENSMUSG00000099971.2	3	0	3
ENSMUSG00000100819.2	12	0	12
ENSMUSG00000025933.16	1147	1	1146
ENSMUSG00000102633.2	18	0	18
ENSMUSG00000025934.16	47	1	46
ENSMUSG00000099343.2	4	0	4
ENSMUSG00000096375.3	0	0	0
ENSMUSG00000025936.16	0	0	0
ENSMUSG00000093963.2	0	0	0
ENSMUSG00000067750.4	0	0	0
ENSMUSG00000086194.2	0	0	0
ENSMUSG00000094436.2	0	0	0
ENSMUSG00000041722.8	1	1	0
ENSMUSG00000085507.2	0	0	0
ENSMUSG00000094926.2	0	0	0
ENSMUSG00000085079.4	2	2	0
ENSMUSG00000085679.3	2	2	0
ENSMUSG00000028033.17	772	0	772
ENSMUSG00000104138.2	0	0	0
ENSMUSG00000082935.4	10	0	10
ENSMUSG00000103748.2	1	0	1
ENSMUSG00000099692.2	0	0	0
ENSMUSG00000100418.2	0	0	0
ENSMUSG00000041670.20	2404	20	2384
ENSMUSG00000097642.2	0	0	0
ENSMUSG00000101468.2	0	0	0
ENSMUSG00000101227.2	0	0	0
ENSMUSG00000073730.3	0	0	0
ENSMUSG00000089553.3	0	0	0
ENSMUSG00000102766.2	0	0	0
ENSMUSG00000065405.5	0	0	0
ENSMUSG00000097970.2	7	0	7
ENSMUSG00000065567.3	0	0	0
ENSMUSG00000100775.2	1	0	1
ENSMUSG00000101226.2	0	0	0
ENSMUSG00000026158.12	3993	32	3961
ENSMUSG00000097920.2	1	1	0
ENSMUSG00000099503.2	2	0	2
ENSMUSG00000026156.9	523	1062	1344
ENSMUSG00000026155.14	525	886	1522
ENSMUSG00000026154.5	912	2	1286
ENSMUSG00000102495.2	1	377	0
ENSMUSG00000026153.16	1499	5	1494
ENSMUSG00000102398.2	1	0	1
ENSMUSG00000097670.2	0	0	0
ENSMUSG00000026147.17	8	1	7
ENSMUSG00000026141.14	69	6	63
ENSMUSG00000077463.3	0	0	0
ENSMUSG00000099997.2	2	0	2
ENSMUSG00000100131.2	41	0	41
ENSMUSG00000067736.3	6	1	5
ENSMUSG00000101939.2	14	6	8
ENSMUSG00000101111.2	121	1	122
ENSMUSG00000100862.2	76	2	74
ENSMUSG00000102070.2	55	3	52
ENSMUSG00000101249.2	128	0	128
ENSMUSG00000073725.9	10845	19	10828
ENSMUSG00000100808.2	0	0	0
ENSMUSG00000100483.2	0	0	0
ENSMUSG00000100450.2	0	0	0
ENSMUSG00000099392.2	0	0	0
ENSMUSG00000033569.18	3544	9	3535
ENSMUSG00000080849.2	0	0	0
ENSMUSG00000104257.2	35	0	35
ENSMUSG00000119153.1	1	0	1
ENSMUSG00000102296.2	6	0	6
ENSMUSG00000103209.2	11	0	11
ENSMUSG00000104027.2	13	0	13
ENSMUSG00000102407.2	3	0	3
ENSMUSG00000103214.2	111	0	111
ENSMUSG00000104100.2	10	0	10
ENSMUSG00000084740.3	0	0	0
ENSMUSG00000103889.2	54	0	54
ENSMUSG00000101301.2	85	0	85
ENSMUSG00000104221.2	20	0	20
ENSMUSG00000102250.2	3	0	3
ENSMUSG00000102317.2	3	0	3
ENSMUSG00000103563.2	26	0	26
ENSMUSG00000102465.2	214	0	214
ENSMUSG00000102659.2	4	0	4
ENSMUSG00000103924.2	6	0	6
ENSMUSG00000104132.2	31	0	31
ENSMUSG00000102747.2	313	1	312
ENSMUSG00000102386.2	616	9	607
ENSMUSG00000103004.2	1	0	1
ENSMUSG00000104516.2	30	0	30
ENSMUSG00000101618.2	0	0	0
ENSMUSG00000099458.2	2	2	0
ENSMUSG00000088111.3	0	0	0
ENSMUSG00000073722.4	0	0	0
ENSMUSG00000119695.1	0	0	0
ENSMUSG00000100310.2	0	0	0
ENSMUSG00000101514.2	0	0	0
ENSMUSG00000101033.2	0	0	0
ENSMUSG00000101372.2	0	0	0
ENSMUSG00000103241.2	0	0	0
ENSMUSG00000086240.5	22	0	22
ENSMUSG00000048411.5	0	0	0
ENSMUSG00000081557.3	0	0	0
ENSMUSG00000058590.3	0	0	0
ENSMUSG00000101235.2	0	0	0
ENSMUSG00000099257.3	0	0	0
ENSMUSG00000099492.2	6	0	6
ENSMUSG00000118548.2	0	0	0
ENSMUSG00000101726.2	1	0	1
ENSMUSG00000053185.3	0	0	0
ENSMUSG00000118988.1	0	0	0
ENSMUSG00000100261.2	1	1	0
ENSMUSG00000101180.2	0	0	0
ENSMUSG00000048874.16	2364	31	2333
ENSMUSG00000103783.2	0	0	0
ENSMUSG00000104315.2	1	0	1
ENSMUSG00000026064.17	58	0	58
ENSMUSG00000117310.3	4	0	4
ENSMUSG00000117091.2	0	0	0
ENSMUSG00000086726.4	0	0	0
ENSMUSG00000086727.9	0	0	0
ENSMUSG00000100237.2	0	0	0
ENSMUSG00000100910.2	0	0	0
ENSMUSG00000099796.2	0	0	0
ENSMUSG00000050217.14	0	0	0
ENSMUSG00000026063.5	0	0	0
ENSMUSG00000077664.3	0	0	0
ENSMUSG00000100205.2	0	0	0
ENSMUSG00000100592.2	0	0	0
ENSMUSG00000094215.3	0	0	0
ENSMUSG00000118959.1	0	0	0
ENSMUSG00000101093.2	0	0	0
ENSMUSG00000070960.5	1	0	1
ENSMUSG00000088620.3	0	0	0
ENSMUSG00000082159.3	0	0	0
ENSMUSG00000026058.12	578	6	572
ENSMUSG00000064688.3	0	0	0
ENSMUSG00000103482.2	110	6	104
ENSMUSG00000104498.2	0	0	0
ENSMUSG00000104313.2	0	0	0
ENSMUSG00000102865.2	171	171	0
ENSMUSG00000102321.2	116	0	116
ENSMUSG00000091318.3	279	257	22
ENSMUSG00000089489.3	0	0	0
ENSMUSG00000104433.2	11	0	11
ENSMUSG00000102926.2	0	0	0
ENSMUSG00000100497.2	0	0	0
ENSMUSG00000102917.2	0	0	0
ENSMUSG00000100481.2	1	0	1
ENSMUSG00000100590.2	0	0	0
ENSMUSG00000088750.3	0	0	0
ENSMUSG00000104230.2	0	0	0
ENSMUSG00000101754.3	0	0	0
ENSMUSG00000065223.3	0	0	0
ENSMUSG00000100318.3	0	0	0
ENSMUSG00000101612.3	0	0	0
ENSMUSG00000065260.3	0	0	0
ENSMUSG00000026134.12	488	1	487
ENSMUSG00000101682.2	1	0	1
ENSMUSG00000102714.2	1	0	1
ENSMUSG00000102093.2	0	0	0
ENSMUSG00000103746.2	45	1	44
ENSMUSG00000102198.2	6	4	2
ENSMUSG00000004768.15	1238	19	1219
ENSMUSG00000042215.9	282	6	323
ENSMUSG00000103072.2	3	50	0
ENSMUSG00000042197.14	2840	9	2831
ENSMUSG00000081402.5	8	0	8
ENSMUSG00000042182.17	10285	25	10261
ENSMUSG00000104416.2	19	0	19
ENSMUSG00000026131.21	10426	133	10893
ENSMUSG00000103596.2	10	0	10
ENSMUSG00000099382.2	0	0	0
ENSMUSG00000084506.3	0	0	0
ENSMUSG00000103364.2	133	1	132
ENSMUSG00000105982.3	0	0	0
ENSMUSG00000096992.4	21	182	12
ENSMUSG00000103001.2	0	425	1
ENSMUSG00000104397.2	0	0	0
ENSMUSG00000102839.2	0	0	0
ENSMUSG00000101206.2	0	0	0
ENSMUSG00000101462.3	3	0	3
ENSMUSG00000102336.2	32	1	31
ENSMUSG00000092852.3	0	0	0
ENSMUSG00000042111.10	668	1	667
ENSMUSG00000101711.2	0	206	0
ENSMUSG00000026127.14	1108	3	1312
ENSMUSG00000026126.16	15	5	71
ENSMUSG00000100280.3	6	62	5
ENSMUSG00000101223.7	6	5	1
ENSMUSG00000026125.10	0	0	0
ENSMUSG00000101116.2	0	0	0
ENSMUSG00000026124.5	2	0	2
ENSMUSG00000101803.2	0	0	0
ENSMUSG00000037529.14	0	0	0
ENSMUSG00000045815.5	0	0	0
ENSMUSG00000045174.11	356	0	356
ENSMUSG00000100524.2	0	0	0
ENSMUSG00000102499.2	0	0	0
ENSMUSG00000103521.2	0	0	0
ENSMUSG00000104098.2	0	0	0
ENSMUSG00000037509.22	3304	104	5435
ENSMUSG00000102537.2	0	0	0
ENSMUSG00000102612.2	0	0	0
ENSMUSG00000118272.2	0	0	0
ENSMUSG00000104002.3	23	2156	6
ENSMUSG00000037503.13	4007	66	4054
ENSMUSG00000104358.2	28	45	0
ENSMUSG00000026123.12	23740	44	23696
ENSMUSG00000103716.2	0	0	0
ENSMUSG00000103548.2	1	0	1
ENSMUSG00000103760.2	0	0	0
ENSMUSG00000103997.2	0	0	0
ENSMUSG00000077231.3	0	0	0
ENSMUSG00000104417.2	1	0	1
ENSMUSG00000064601.3	0	0	0
ENSMUSG00000101714.2	0	0	0
ENSMUSG00000102531.2	4	0	4
ENSMUSG00000103096.2	0	0	0
ENSMUSG00000102279.2	0	0	0
ENSMUSG00000103708.2	1	0	1
ENSMUSG00000104201.2	0	0	0
ENSMUSG00000102434.2	0	0	0
ENSMUSG00000045216.8	312	1	398
ENSMUSG00000104523.2	0	87	0
ENSMUSG00000102202.2	4	4	0
ENSMUSG00000037470.15	1340	26	1314
ENSMUSG00000098752.3	0	0	0
ENSMUSG00000047180.9	38	0	38
ENSMUSG00000037447.17	169	12	157
ENSMUSG00000102762.2	4	4	0
ENSMUSG00000010453.13	1394	3	1391
ENSMUSG00000098680.3	0	0	0
ENSMUSG00000037432.16	176	212	2
ENSMUSG00000001143.14	1008	2	1044
ENSMUSG00000037408.11	133	1	132
ENSMUSG00000104316.2	2	0	2
ENSMUSG00000001138.14	388	3	392
ENSMUSG00000102845.2	0	7	0
ENSMUSG00000067653.13	12	0	12
ENSMUSG00000109510.2	0	0	0
ENSMUSG00000079610.10	268	8	260
ENSMUSG00000026121.14	101	6	100
ENSMUSG00000087589.4	25	5	29
ENSMUSG00000046337.18	7	4	8
ENSMUSG00000089906.2	1	0	2
ENSMUSG00000061518.12	13263	62	13201
ENSMUSG00000037351.10	2146	4	2146
ENSMUSG00000102416.5	32	36	14
ENSMUSG00000104237.2	24	5	34
ENSMUSG00000026117.11	40	0	40
ENSMUSG00000097291.2	4	4	0
ENSMUSG00000026116.12	692	8	684
ENSMUSG00000103016.2	0	0	0
ENSMUSG00000102930.2	7	0	7
ENSMUSG00000103159.2	1	0	1
ENSMUSG00000080054.4	0	0	0
ENSMUSG00000119706.1	0	0	0
ENSMUSG00000050122.20	17	2	15
ENSMUSG00000103603.2	8	0	8
ENSMUSG00000026114.15	41	1	40
ENSMUSG00000102231.2	0	0	0
ENSMUSG00000026113.18	2490	2	2488
ENSMUSG00000086064.2	0	0	0
ENSMUSG00000102879.2	0	0	0
ENSMUSG00000026112.8	6216	21	6195
ENSMUSG00000026111.16	1663	2	1662
ENSMUSG00000026110.16	2629	12	2618
ENSMUSG00000103948.2	2	0	2
ENSMUSG00000087233.2	0	0	0
ENSMUSG00000026090.17	258	2	257
ENSMUSG00000089767.2	8	9	0
ENSMUSG00000104365.2	0	0	0
ENSMUSG00000102650.2	0	0	0
ENSMUSG00000060771.16	469	20	457
ENSMUSG00000097268.2	105	1	112
ENSMUSG00000037216.6	205	17	269
ENSMUSG00000026088.16	177	80	179
ENSMUSG00000026087.12	3588	7	3582
ENSMUSG00000061584.7	0	0	0
ENSMUSG00000087374.2	0	0	0
ENSMUSG00000026085.12	0	0	0
ENSMUSG00000058407.13	2862	18	2844
ENSMUSG00000026083.13	5252	360	5357
ENSMUSG00000026082.12	523	211	777
ENSMUSG00000103804.2	13	0	13
ENSMUSG00000102716.2	0	0	0
ENSMUSG00000037138.19	1042	5	1037
ENSMUSG00000085391.2	16	8	8
ENSMUSG00000085280.2	24	23	1
ENSMUSG00000087131.8	2	0	2
ENSMUSG00000102984.2	1	1	0
ENSMUSG00000119889.1	0	0	0
ENSMUSG00000102541.2	0	0	0
ENSMUSG00000103531.2	0	0	0
ENSMUSG00000048814.12	6152	16	6136
ENSMUSG00000026080.14	4137	8	4129
ENSMUSG00000103647.2	3	3	0
ENSMUSG00000102447.2	0	0	0
ENSMUSG00000067604.9	27	1	26
ENSMUSG00000026078.11	2111	18	2093
ENSMUSG00000103046.2	32	2	30
ENSMUSG00000104188.2	0	0	0
ENSMUSG00000103182.2	0	0	0
ENSMUSG00000098833.3	0	0	0
ENSMUSG00000026077.16	135	3	132
ENSMUSG00000092553.2	1	1	0
ENSMUSG00000092563.2	6	0	6
ENSMUSG00000073702.12	11043	47	11278
ENSMUSG00000003134.11	223	290	215
ENSMUSG00000102607.2	0	0	0
ENSMUSG00000065629.4	0	0	0
ENSMUSG00000003135.16	393	15	378
ENSMUSG00000085894.2	64	2	62
ENSMUSG00000077704.3	8	0	8
ENSMUSG00000048234.14	855	3	852
ENSMUSG00000064936.3	1	0	1
ENSMUSG00000102471.2	0	0	0
ENSMUSG00000050967.6	1991	14	2135
ENSMUSG00000097083.2	22	148	32
ENSMUSG00000057173.9	16	0	16
ENSMUSG00000091937.4	0	0	0
ENSMUSG00000101634.7	1	0	1
ENSMUSG00000026074.16	4031	90	3941
ENSMUSG00000102985.2	27	0	27
ENSMUSG00000026073.14	47	1	46
ENSMUSG00000097899.3	102	0	102
ENSMUSG00000102975.2	0	0	0
ENSMUSG00000026072.13	121	1	120
ENSMUSG00000103560.2	1	0	1
ENSMUSG00000070942.9	38	1	37
ENSMUSG00000103230.2	1	0	1
ENSMUSG00000026069.16	18	1	17
ENSMUSG00000026070.16	0	0	0
ENSMUSG00000026068.12	4	0	4
ENSMUSG00000104441.2	0	0	0
ENSMUSG00000026065.9	0	0	0
ENSMUSG00000102676.2	0	0	0
ENSMUSG00000026062.13	81	11	70
ENSMUSG00000103679.2	1	0	1
ENSMUSG00000103270.2	3	194	0
ENSMUSG00000041945.13	87	1	277
ENSMUSG00000079588.4	11	0	11
ENSMUSG00000094136.3	0	0	0
ENSMUSG00000104072.2	0	0	0
ENSMUSG00000100185.2	0	0	0
ENSMUSG00000100832.2	0	0	0
ENSMUSG00000100178.2	0	0	0
ENSMUSG00000101877.2	0	0	0
ENSMUSG00000053640.3	0	0	0
ENSMUSG00000101919.2	0	0	0
ENSMUSG00000101299.3	18	1	17
ENSMUSG00000100180.2	0	0	0
ENSMUSG00000103106.2	0	0	0
ENSMUSG00000060424.15	757	3	780
ENSMUSG00000104199.2	0	4	0
ENSMUSG00000045515.5	1613	34	1589
ENSMUSG00000093436.7	73	0	73
ENSMUSG00000097063.4	62	18	44
ENSMUSG00000099784.2	37	0	37
ENSMUSG00000060679.15	1565	9	1556
ENSMUSG00000077448.3	0	0	0
ENSMUSG00000041907.10	486	3	484
ENSMUSG00000070939.10	1047	14	1047
ENSMUSG00000100269.2	0	5	4
ENSMUSG00000041878.4	19	14	9
ENSMUSG00000010290.8	2638	12	2626
ENSMUSG00000008136.15	229	1	228
ENSMUSG00000094497.2	2	0	2
ENSMUSG00000099576.2	0	0	0
ENSMUSG00000099694.2	0	0	0
ENSMUSG00000101923.2	0	0	0
ENSMUSG00000066877.12	158	1	157
ENSMUSG00000103422.2	0	0	0
ENSMUSG00000103945.2	13	0	13
ENSMUSG00000026051.9	28	4	24
ENSMUSG00000100764.2	4	0	6
ENSMUSG00000100635.2	1	3	0
ENSMUSG00000100480.2	19	0	19
ENSMUSG00000057363.13	872	5	867
ENSMUSG00000090243.2	1	1	0
ENSMUSG00000100701.2	1	0	1
ENSMUSG00000101395.2	0	0	0
ENSMUSG00000088848.3	0	0	0
ENSMUSG00000041763.15	2572	12	2560
ENSMUSG00000047343.5	18	13	5
ENSMUSG00000090106.2	0	0	0
ENSMUSG00000091844.3	1	0	1
ENSMUSG00000026049.12	131	0	131
ENSMUSG00000101104.7	0	0	0
ENSMUSG00000026047.14	136	0	136
ENSMUSG00000041684.12	1167	9	1158
ENSMUSG00000026048.17	1164	5	1159
ENSMUSG00000046828.4	1	1	0
ENSMUSG00000089703.2	0	0	0
ENSMUSG00000100966.2	0	0	0
ENSMUSG00000100769.2	0	0	0
ENSMUSG00000101567.2	1	0	1
ENSMUSG00000056870.10	352	1	351
ENSMUSG00000102319.2	20	0	20
ENSMUSG00000089877.2	12	0	12
ENSMUSG00000101701.2	1	1	0
ENSMUSG00000103071.2	0	0	0
ENSMUSG00000100434.2	0	0	0
ENSMUSG00000100013.2	0	0	0
ENSMUSG00000101251.2	0	0	0
ENSMUSG00000101937.2	0	0	0
ENSMUSG00000026043.19	11	0	11
ENSMUSG00000026042.17	28	0	28
ENSMUSG00000104476.2	5	0	5
ENSMUSG00000100218.2	0	0	0
ENSMUSG00000100361.2	0	0	0
ENSMUSG00000100894.2	0	0	0
ENSMUSG00000119267.1	0	0	0
ENSMUSG00000065255.3	0	0	0
ENSMUSG00000100843.2	0	0	0
ENSMUSG00000087764.3	0	0	0
ENSMUSG00000025995.17	1555	8	1547
ENSMUSG00000099850.2	1	1	0
ENSMUSG00000084817.4	130	0	130
ENSMUSG00000098549.2	1	0	1
ENSMUSG00000099381.2	0	1	0
ENSMUSG00000025993.11	686	0	687
ENSMUSG00000099946.2	0	0	0
ENSMUSG00000070896.3	1	0	1
ENSMUSG00000090682.5	0	0	0
ENSMUSG00000044457.9	0	0	0
ENSMUSG00000099432.2	0	0	0
