ID,sensor,tiempo,actividad,evento,exito
498,1,25334,1,0,0
498,1,25534,2,0,0
498,1,25777,3,0,0
498,1,26035,4,0,0
498,1,27149,5,1,1
498,0,27750,1,0,0
499,1,22735,1,0,0
499,1,22990,2,0,0
499,1,23303,3,0,0
499,1,23601,4,0,0
499,1,24760,5,1,1
499,0,25383,1,0,0
500,1,23222,1,0,0
500,1,23440,2,0,0
500,1,23744,3,0,0
500,1,24011,4,0,0
500,1,25143,5,1,1
500,0,25764,1,0,0
501,1,24250,1,0,0
501,1,24520,2,0,0
501,1,24829,3,0,0
501,1,25057,4,0,0
501,1,26174,5,1,1
501,0,26369,1,0,0
501,0,26674,2,0,0
499,1,729167,6,1,1
499,1,729346,7,1,1
499,1,729492,8,1,1
499,1,729608,9,1,1
499,1,730828,10,2,2
500,0,730236,2,0,0
500,0,730966,3,0,0
500,0,731132,4,0,0
500,0,731236,5,0,0
500,0,732143,6,1,1
500,0,732155,7,1,1
499,1,741765,11,2,2
500,1,738011,6,1,1
499,1,741901,12,2,2
500,1,738212,7,1,1
499,1,742054,13,2,2
500,1,738315,8,1,1
499,1,742167,14,2,2
500,1,738414,9,1,1
499,1,742290,15,2,2
499,1,742495,16,2,2
498,1,750715,6,1,1
499,1,742603,17,2,2
498,1,750818,7,1,1
499,1,742711,18,2,2
498,1,750966,8,1,1
499,1,742865,19,2,2
498,1,751069,9,1,1
500,1,739321,10,2,2
500,1,739345,11,2,2
500,1,739454,12,2,2
500,1,739573,13,2,2
500,1,739939,14,2,2
498,1,751974,10,2,2
500,1,740050,15,2,2
498,1,752032,11,2,2
500,1,740176,16,2,2
498,1,752153,12,2,2
498,1,752271,13,2,2
500,1,740313,17,2,2
498,1,752373,14,2,2
500,1,740412,18,2,2
498,1,752483,15,2,2
500,1,740523,19,2,2
498,1,752604,16,2,2
500,1,740660,20,2,2
498,1,752726,17,2,2
498,1,752835,18,2,2
498,1,752946,19,2,2
498,1,753058,20,2,2
500,1,741126,21,2,2
498,1,753184,21,2,2
498,1,753293,22,2,2
500,1,741369,22,2,2
498,1,753412,23,2,2
500,1,741484,23,2,2
498,1,753545,24,2,2
500,1,741595,24,2,2
498,1,753666,25,2,2
500,1,741705,25,2,2
498,1,753799,26,2,2
498,1,753932,27,2,2
498,1,754050,28,2,2
498,1,754187,29,2,2
498,1,754324,30,2,2
498,1,754453,31,2,2
498,1,754590,32,2,2
498,1,754724,33,2,2
498,1,754845,34,2,2
498,1,754966,35,2,2
498,1,755104,36,2,2
498,1,755217,37,2,2
498,1,755629,38,2,2
498,1,755758,39,2,2
498,1,755911,40,2,2
498,1,756032,41,2,2
498,1,756185,42,2,2
498,1,756545,43,2,2
501,1,742967,6,1,1
501,1,743240,7,1,1
501,1,743304,8,1,1
501,1,743405,9,1,1
501,1,744327,10,2,2
498,1,761919,44,2,2
498,1,762041,45,2,2
498,1,762135,46,2,2
498,1,762275,47,2,2
500,1,755414,26,2,2
500,1,755510,27,2,2
500,1,755616,28,2,2
500,1,755731,29,2,2
500,1,755842,30,2,2
500,1,755955,31,2,2
500,1,756070,32,2,2
500,1,756185,33,2,2
500,1,756311,34,2,2
500,1,756425,35,2,2
498,1,768434,48,2,2
500,1,756543,36,2,2
500,1,756658,37,2,2
500,1,756764,38,2,2
500,1,756875,39,2,2
500,1,756993,40,2,2
500,1,757099,41,2,2
500,1,757214,42,2,2
500,1,757324,43,2,2
500,1,757435,44,2,2
500,1,757545,45,2,2
500,1,757656,46,2,2
500,1,757774,47,2,2
500,1,757884,48,2,2
500,1,758000,49,2,2
501,1,755852,11,2,2
500,1,758122,50,2,2
500,1,758240,51,2,2
501,1,756079,12,2,2
501,1,756180,13,2,2
501,1,756283,14,2,2
501,1,756383,15,2,2
501,1,756431,16,2,2
501,1,756490,17,2,2
501,1,756599,18,2,2
501,1,756709,19,2,2
501,1,756823,20,2,2
501,1,756956,21,2,2
499,1,763028,20,2,2
501,1,757065,22,2,2
499,1,763141,21,2,2
501,1,757167,23,2,2
501,1,757280,24,2,2
499,1,763268,22,2,2
501,1,757398,25,2,2
499,1,763387,23,2,2
501,1,757508,26,2,2
501,1,757750,27,2,2
501,1,757872,28,2,2
501,1,757985,29,2,2
501,1,758103,30,2,2
499,1,764284,24,3,3
499,1,764488,25,3,3
501,1,758530,31,2,2
501,1,758643,32,2,2
499,1,764632,26,3,3
499,1,764750,27,3,3
500,0,761577,8,1,1
500,0,761798,9,1,1
500,0,761893,10,1,1
499,1,766350,28,3,3
501,1,764484,33,2,2
501,1,764566,34,2,2
501,1,764699,35,2,2
501,1,764845,36,2,2
501,1,765766,37,3,3
501,1,765850,38,3,3
501,1,765953,39,3,3
501,1,766062,40,3,3
501,1,766163,41,3,3
501,1,773743,42,3,3
501,1,773830,43,3,3
501,1,773927,44,3,3
501,1,774025,45,3,3
501,0,776461,3,0,0
501,0,776582,4,0,0
501,0,776704,5,0,0
501,0,776833,6,0,0
501,0,777731,7,1,1
501,0,777816,8,1,1
501,0,777913,9,1,1
501,0,778054,10,1,1
501,0,778164,11,1,1
498,0,794607,2,0,0
498,0,794994,3,0,0
498,0,795092,4,0,0
500,1,784656,52,2,2
500,1,784790,53,2,2
500,1,784877,54,2,2
500,1,784972,55,2,2
500,1,785864,56,3,3
500,1,785896,57,3,3
500,1,786002,58,3,3
500,1,786110,59,3,3
500,1,786215,60,3,3
501,1,784083,46,3,3
501,1,784146,47,3,3
500,1,786331,61,3,3
501,1,784260,48,3,3
500,1,786442,62,3,3
501,1,784365,49,3,3
500,1,786552,63,3,3
501,1,784522,50,3,3
500,1,786666,64,3,3
501,1,784631,51,3,3
500,1,786785,65,3,3
501,1,784749,52,3,3
500,1,786898,66,3,3
501,1,784866,53,3,3
500,1,787009,67,3,3
500,1,787127,68,3,3
501,1,785000,54,3,3
500,1,787234,69,3,3
501,1,785108,55,3,3
500,1,787353,70,3,3
501,1,785223,56,3,3
501,1,785337,57,3,3
500,1,787475,71,3,3
500,1,787593,72,3,3
500,1,787727,73,3,3
500,1,787845,74,3,3
500,1,787962,75,3,3
500,1,788073,76,3,3
500,1,788188,77,3,3
500,1,788306,78,3,3
501,1,786254,58,4,4
500,1,788435,79,3,3
500,1,788546,80,3,3
500,1,788771,81,3,3
500,1,788868,82,3,3
501,0,794643,12,1,1
501,0,794733,13,1,1
501,0,794854,14,1,1
501,0,794968,15,1,1
501,0,795077,16,1,1
501,0,795187,17,1,1
501,0,795321,18,1,1
500,1,802335,83,3,3
500,1,802446,84,3,3
