ID,sensor,tiempo,actividad,evento,exito
494,1,413071,1,0,0
494,0,414036,1,0,0
495,1,409721,1,0,0
495,0,410655,1,0,0
496,1,406670,1,0,0
496,0,408068,1,0,0
496,1,409020,2,0,0
497,1,402871,1,0,0
497,0,403992,1,0,0
494,0,1229235,2,0,0
494,0,1229293,3,0,0
494,1,1232766,2,0,0
494,0,1239574,4,0,0
494,0,1240715,5,1,1
494,0,1240792,6,1,1
494,0,1240897,7,1,1
494,0,1241019,8,1,1
494,0,1241136,9,1,1
494,0,1241246,10,1,1
494,0,1241371,11,1,1
494,0,1241489,12,1,1
494,0,1241610,13,1,1
494,0,1241736,14,1,1
494,0,1241852,15,1,1
494,0,1241981,16,1,1
494,0,1242107,17,1,1
494,0,1242221,18,1,1
494,0,1242362,19,1,1
494,0,1242483,20,1,1
494,0,1242608,21,1,1
494,0,1242734,22,1,1
494,0,1242863,23,1,1
494,0,1242988,24,1,1
494,0,1243133,25,1,1
494,0,1243254,26,1,1
494,0,1243384,27,1,1
494,0,1243517,28,1,1
494,0,1243642,29,1,1
494,0,1243767,30,1,1
494,0,1243916,31,1,1
494,0,1244042,32,1,1
494,0,1244187,33,1,1
494,0,1244316,34,1,1
494,0,1244452,35,1,1
494,0,1244585,36,1,1
494,0,1244715,37,1,1
494,0,1244853,38,1,1
494,0,1244969,39,1,1
494,0,1245107,40,1,1
494,0,1245275,41,1,1
494,0,1245412,42,1,1
494,0,1245557,43,1,1
494,0,1256906,44,1,1
494,0,1257059,45,1,1
494,0,1257161,46,1,1
494,0,1257239,47,1,1
494,0,1257361,48,1,1
494,0,1257470,49,1,1
494,0,1257573,50,1,1
494,0,1257678,51,1,1
494,0,1257792,52,1,1
494,0,1257921,53,1,1
494,0,1258035,54,1,1
494,0,1258156,55,1,1
494,0,1258276,56,1,1
494,0,1258422,57,1,1
494,0,1258535,58,1,1
494,0,1258649,59,1,1
494,0,1258786,60,1,1
494,0,1258915,61,1,1
494,0,1259029,62,1,1
494,0,1259193,63,1,1
494,0,1259260,64,1,1
494,0,1259315,65,1,1
494,0,1259377,66,1,1
494,0,1259491,67,1,1
494,0,1259609,68,1,1
494,0,1259725,69,1,1
494,0,1259890,70,1,1
494,0,1260016,71,1,1
494,0,1260141,72,1,1
494,0,1260259,73,1,1
494,0,1260384,74,1,1
494,0,1261333,75,2,2
494,0,1261406,76,2,2
494,0,1261480,77,2,2
494,0,1261574,78,2,2
494,0,1261696,79,2,2
494,0,1261801,80,2,2
494,0,1261915,81,2,2
494,0,1262036,82,2,2
494,0,1262149,83,2,2
494,0,1262271,84,2,2
494,0,1262404,85,2,2
494,0,1262537,86,2,2
494,0,1262686,87,2,2
494,0,1262823,88,2,2
494,0,1262937,89,2,2
494,0,1263089,90,2,2
494,0,1263207,91,2,2
494,0,1263325,92,2,2
494,0,1263446,93,2,2
494,0,1263586,94,2,2
494,0,1263712,95,2,2
494,0,1263864,96,2,2
494,0,1264006,97,2,2
494,0,1264057,98,2,2
494,0,1264162,99,2,2
494,0,1264295,100,2,2
494,0,1264420,101,2,2
494,0,1264549,102,2,2
494,0,1264706,103,2,2
494,0,1264839,104,2,2
494,0,1264968,105,2,2
494,0,1265489,106,2,2
494,0,1265623,107,2,2
494,0,1265760,108,2,2
494,0,1265885,109,2,2
494,0,1265921,110,2,2
494,0,1266472,111,2,2
494,0,1266614,112,2,2
494,0,1266727,113,2,2
494,0,1266844,114,2,2
494,0,1266962,115,2,2
494,0,1267103,116,2,2
494,0,1267240,117,2,2
494,0,1267378,118,2,2
494,0,1267507,119,2,2
494,0,1267640,120,2,2
494,0,1267777,121,2,2
494,0,1267918,122,2,2
494,0,1268064,123,2,2
494,0,1268208,124,2,2
494,0,1268325,125,2,2
494,0,1268474,126,2,2
494,0,1268631,127,2,2
494,1,1272830,3,0,0
494,1,1272983,4,0,0
494,1,1274007,5,1,1
494,1,1274727,6,1,1
494,1,1274840,7,1,1
495,1,1270070,2,0,0
494,0,1279693,128,2,2
494,0,1279768,129,2,2
494,0,1279869,130,2,2
494,0,1279972,131,2,2
494,0,1280097,132,2,2
494,0,1280202,133,2,2
494,0,1280309,134,2,2
494,0,1280438,135,2,2
494,0,1280574,136,2,2
494,0,1280692,137,2,2
495,0,1279548,2,0,0
495,0,1279626,3,0,0
494,0,1287453,138,2,2
